Content ID,Cont_Type,Category,Type,Datetime,Sentiment,Score
3d8fffab-6107-4d7b-9485-c610e233c91c,photo,studying,interested,2020-09-23 01:50:59,positive,30.0
3d8fffab-6107-4d7b-9485-c610e233c91c,photo,studying,worried,2020-11-14 16:04:38,negative,12.0
3d8fffab-6107-4d7b-9485-c610e233c91c,photo,studying,love,2020-11-15 12:00:43,positive,65.0
3d8fffab-6107-4d7b-9485-c610e233c91c,photo,studying,love,2020-10-27 17:26:55,positive,65.0
3d8fffab-6107-4d7b-9485-c610e233c91c,photo,studying,dislike,2020-11-30 20:34:19,negative,10.0
3d8fffab-6107-4d7b-9485-c610e233c91c,photo,studying,peeking,2021-01-26 16:26:42,neutral,35.0
3d8fffab-6107-4d7b-9485-c610e233c91c,photo,studying,heart,2021-03-23 14:09:12,positive,60.0
3d8fffab-6107-4d7b-9485-c610e233c91c,photo,studying,heart,2020-12-23 15:17:34,positive,60.0
3d8fffab-6107-4d7b-9485-c610e233c91c,photo,studying,intrigued,2020-11-11 20:14:43,positive,45.0
3d8fffab-6107-4d7b-9485-c610e233c91c,photo,studying,cherish,2021-05-03 08:29:17,positive,70.0
3d8fffab-6107-4d7b-9485-c610e233c91c,photo,studying,scared,2020-08-22 06:24:31,negative,15.0
3d8fffab-6107-4d7b-9485-c610e233c91c,photo,studying,love,2021-03-31 18:15:22,positive,65.0
3d8fffab-6107-4d7b-9485-c610e233c91c,photo,studying,adore,2020-08-28 05:33:05,positive,72.0
3d8fffab-6107-4d7b-9485-c610e233c91c,photo,studying,dislike,2021-06-05 00:37:37,negative,10.0
3d8fffab-6107-4d7b-9485-c610e233c91c,photo,studying,peeking,2021-05-28 09:16:29,neutral,35.0
3d8fffab-6107-4d7b-9485-c610e233c91c,photo,studying,cherish,2021-05-02 04:05:58,positive,70.0
409aa11d-5af3-4a70-9da1-482857f5835e,GIF,fitness,adore,2021-06-10 10:27:58,positive,72.0
409aa11d-5af3-4a70-9da1-482857f5835e,GIF,fitness,heart,2021-03-23 02:03:11,positive,60.0
409aa11d-5af3-4a70-9da1-482857f5835e,GIF,fitness,dislike,2021-06-01 09:25:38,negative,10.0
409aa11d-5af3-4a70-9da1-482857f5835e,GIF,fitness,peeking,2020-06-23 20:43:45,neutral,35.0
409aa11d-5af3-4a70-9da1-482857f5835e,GIF,fitness,interested,2021-03-06 18:17:53,positive,30.0
409aa11d-5af3-4a70-9da1-482857f5835e,GIF,fitness,disgust,2021-03-10 19:24:16,negative,0.0
409aa11d-5af3-4a70-9da1-482857f5835e,GIF,fitness,intrigued,2020-12-26 14:51:03,positive,45.0
409aa11d-5af3-4a70-9da1-482857f5835e,GIF,fitness,dislike,2020-09-22 04:36:40,negative,10.0
409aa11d-5af3-4a70-9da1-482857f5835e,GIF,fitness,adore,2021-05-08 00:06:13,positive,72.0
409aa11d-5af3-4a70-9da1-482857f5835e,GIF,fitness,worried,2021-04-11 20:24:19,negative,12.0
409aa11d-5af3-4a70-9da1-482857f5835e,GIF,fitness,disgust,2021-06-16 16:12:42,negative,0.0
409aa11d-5af3-4a70-9da1-482857f5835e,GIF,fitness,scared,2021-01-18 12:21:42,negative,15.0
409aa11d-5af3-4a70-9da1-482857f5835e,GIF,fitness,interested,2021-02-20 08:17:01,positive,30.0
409aa11d-5af3-4a70-9da1-482857f5835e,GIF,fitness,super love,2021-05-29 12:12:48,positive,75.0
409aa11d-5af3-4a70-9da1-482857f5835e,GIF,fitness,love,2020-09-17 16:21:27,positive,65.0
409aa11d-5af3-4a70-9da1-482857f5835e,GIF,fitness,super love,2021-06-03 02:38:11,positive,75.0
409aa11d-5af3-4a70-9da1-482857f5835e,GIF,fitness,adore,2020-10-08 21:21:56,positive,72.0
409aa11d-5af3-4a70-9da1-482857f5835e,GIF,fitness,heart,2020-12-22 14:39:28,positive,60.0
409aa11d-5af3-4a70-9da1-482857f5835e,GIF,fitness,want,2021-02-24 08:46:52,positive,70.0
409aa11d-5af3-4a70-9da1-482857f5835e,GIF,fitness,heart,2021-05-31 06:06:36,positive,60.0
409aa11d-5af3-4a70-9da1-482857f5835e,GIF,fitness,adore,2021-01-16 20:13:52,positive,72.0
409aa11d-5af3-4a70-9da1-482857f5835e,GIF,fitness,scared,2020-09-15 20:02:55,negative,15.0
409aa11d-5af3-4a70-9da1-482857f5835e,GIF,fitness,worried,2021-04-19 19:57:29,negative,12.0
409aa11d-5af3-4a70-9da1-482857f5835e,GIF,fitness,peeking,2020-09-10 08:16:22,neutral,35.0
409aa11d-5af3-4a70-9da1-482857f5835e,GIF,fitness,heart,2021-06-14 22:33:41,positive,60.0
409aa11d-5af3-4a70-9da1-482857f5835e,GIF,fitness,intrigued,2021-02-20 08:22:04,positive,45.0
409aa11d-5af3-4a70-9da1-482857f5835e,GIF,fitness,peeking,2020-09-10 02:26:12,neutral,35.0
409aa11d-5af3-4a70-9da1-482857f5835e,GIF,fitness,cherish,2021-06-15 23:51:45,positive,70.0
409aa11d-5af3-4a70-9da1-482857f5835e,GIF,fitness,worried,2021-01-11 11:10:44,negative,12.0
409aa11d-5af3-4a70-9da1-482857f5835e,GIF,fitness,cherish,2021-02-10 21:50:59,positive,70.0
409aa11d-5af3-4a70-9da1-482857f5835e,GIF,fitness,disgust,2021-01-29 09:21:08,negative,0.0
409aa11d-5af3-4a70-9da1-482857f5835e,GIF,fitness,scared,2021-03-10 09:43:38,negative,15.0
409aa11d-5af3-4a70-9da1-482857f5835e,GIF,fitness,hate,2021-02-09 18:35:50,negative,5.0
409aa11d-5af3-4a70-9da1-482857f5835e,GIF,fitness,adore,2020-10-30 19:28:35,positive,72.0
409aa11d-5af3-4a70-9da1-482857f5835e,GIF,fitness,scared,2020-12-12 20:50:41,negative,15.0
aa9ea032-0fea-42c3-88d9-666685d4b32b,GIF,veganism,worried,2021-06-01 03:26:16,negative,12.0
aa9ea032-0fea-42c3-88d9-666685d4b32b,GIF,veganism,interested,2020-12-30 08:46:39,positive,30.0
aa9ea032-0fea-42c3-88d9-666685d4b32b,GIF,veganism,cherish,2021-02-21 06:29:32,positive,70.0
aa9ea032-0fea-42c3-88d9-666685d4b32b,GIF,veganism,adore,2020-09-30 07:16:45,positive,72.0
eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,cherish,2021-04-26 21:50:13,positive,70.0
eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,indifferent,2021-06-16 00:04:06,neutral,20.0
eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,worried,2020-07-11 03:03:57,negative,12.0
eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,super love,2020-09-17 15:53:42,positive,75.0
eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,hate,2021-06-14 04:36:42,negative,5.0
eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,dislike,2020-10-10 14:23:32,negative,10.0
eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,love,2020-07-15 07:47:37,positive,65.0
eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,want,2020-07-14 15:49:22,positive,70.0
eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,want,2020-12-05 19:26:18,positive,70.0
eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,intrigued,2020-09-14 08:57:13,positive,45.0
eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,like,2020-06-20 02:20:20,positive,50.0
eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,peeking,2020-08-29 23:50:55,neutral,35.0
eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,worried,2020-11-29 15:12:57,negative,12.0
eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,scared,2020-09-05 07:37:57,negative,15.0
eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,love,2021-01-09 02:02:42,positive,65.0
eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,adore,2021-01-15 05:04:44,positive,72.0
eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,indifferent,2021-04-11 19:15:39,neutral,20.0
eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,indifferent,2020-08-11 14:00:02,neutral,20.0
eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,peeking,2020-10-19 21:26:59,neutral,35.0
eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,cherish,2020-07-12 11:17:22,positive,70.0
eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,interested,2020-11-25 19:03:45,positive,30.0
eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,disgust,2020-12-26 09:23:28,negative,0.0
eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,peeking,2020-06-23 06:19:36,neutral,35.0
eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,hate,2021-04-08 05:11:10,negative,5.0
eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,like,2020-10-04 22:22:28,positive,50.0
eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,cherish,2021-03-06 06:10:14,positive,70.0
eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,want,2021-03-28 04:53:02,positive,70.0
eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,worried,2020-10-02 05:25:31,negative,12.0
eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,adore,2020-08-21 07:30:03,positive,72.0
eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,heart,2021-03-18 18:46:53,positive,60.0
eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,disgust,2021-04-02 21:00:06,negative,0.0
eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,worried,2021-05-27 13:19:43,negative,12.0
eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,like,2020-12-04 18:01:46,positive,50.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,want,2020-09-24 22:45:17,positive,70.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,adore,2020-10-22 11:01:01,positive,72.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,love,2021-02-25 03:56:49,positive,65.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,scared,2021-05-22 21:23:36,negative,15.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,want,2021-05-04 05:57:27,positive,70.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,intrigued,2021-01-30 10:23:18,positive,45.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,like,2021-04-04 20:26:08,positive,50.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,want,2021-05-13 01:19:29,positive,70.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,cherish,2020-11-29 11:43:26,positive,70.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,scared,2020-11-11 14:18:54,negative,15.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,dislike,2021-03-28 14:36:17,negative,10.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,like,2021-03-04 09:19:39,positive,50.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,love,2020-11-07 10:58:55,positive,65.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,like,2021-02-09 11:59:11,positive,50.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,intrigued,2020-09-09 10:33:24,positive,45.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,adore,2021-02-24 00:38:47,positive,72.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,adore,2020-07-09 01:48:22,positive,72.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,interested,2020-11-26 01:10:37,positive,30.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,disgust,2021-01-16 07:00:51,negative,0.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,scared,2020-10-25 04:05:30,negative,15.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,intrigued,2021-03-14 14:33:44,positive,45.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,love,2021-04-04 15:09:33,positive,65.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,indifferent,2020-09-01 19:05:52,neutral,20.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,peeking,2021-04-15 06:24:26,neutral,35.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,scared,2021-03-16 19:42:36,negative,15.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,cherish,2021-04-08 03:55:31,positive,70.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,intrigued,2021-05-12 13:06:08,positive,45.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,hate,2020-08-13 05:17:52,negative,5.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,dislike,2020-11-04 07:40:10,negative,10.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,dislike,2021-06-09 13:25:22,negative,10.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,super love,2020-07-31 09:41:37,positive,75.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,indifferent,2020-09-27 01:33:15,neutral,20.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,peeking,2020-06-20 07:03:29,neutral,35.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,intrigued,2021-05-08 22:54:58,positive,45.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,heart,2021-03-29 23:56:26,positive,60.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,intrigued,2021-05-04 10:08:40,positive,45.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,love,2020-08-21 17:21:03,positive,65.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,adore,2021-04-18 19:32:55,positive,72.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,super love,2021-03-02 02:28:34,positive,75.0
9ef39aa2-60f9-4e4b-b666-c6cb97015503,GIF,travel,worried,2020-08-27 03:42:19,negative,12.0
841403fd-321b-4118-90b3-cc0075d64047,GIF,studying,want,2020-08-15 08:02:40,positive,70.0
841403fd-321b-4118-90b3-cc0075d64047,GIF,studying,heart,2020-10-19 00:10:27,positive,60.0
841403fd-321b-4118-90b3-cc0075d64047,GIF,studying,like,2020-12-29 21:47:55,positive,50.0
841403fd-321b-4118-90b3-cc0075d64047,GIF,studying,intrigued,2021-04-01 10:31:20,positive,45.0
841403fd-321b-4118-90b3-cc0075d64047,GIF,studying,super love,2021-03-23 13:47:38,positive,75.0
841403fd-321b-4118-90b3-cc0075d64047,GIF,studying,adore,2021-05-14 23:34:49,positive,72.0
841403fd-321b-4118-90b3-cc0075d64047,GIF,studying,cherish,2020-12-06 04:34:28,positive,70.0
841403fd-321b-4118-90b3-cc0075d64047,GIF,studying,like,2021-06-10 03:31:11,positive,50.0
841403fd-321b-4118-90b3-cc0075d64047,GIF,studying,heart,2020-07-05 10:46:36,positive,60.0
841403fd-321b-4118-90b3-cc0075d64047,GIF,studying,heart,2021-06-03 20:55:45,positive,60.0
841403fd-321b-4118-90b3-cc0075d64047,GIF,studying,heart,2020-09-03 12:21:03,positive,60.0
841403fd-321b-4118-90b3-cc0075d64047,GIF,studying,heart,2020-09-02 01:44:55,positive,60.0
841403fd-321b-4118-90b3-cc0075d64047,GIF,studying,indifferent,2020-10-13 00:50:57,neutral,20.0
841403fd-321b-4118-90b3-cc0075d64047,GIF,studying,indifferent,2021-02-14 12:42:35,neutral,20.0
841403fd-321b-4118-90b3-cc0075d64047,GIF,studying,interested,2021-01-18 19:27:07,positive,30.0
841403fd-321b-4118-90b3-cc0075d64047,GIF,studying,indifferent,2020-11-26 01:32:25,neutral,20.0
841403fd-321b-4118-90b3-cc0075d64047,GIF,studying,intrigued,2020-09-22 00:32:23,positive,45.0
841403fd-321b-4118-90b3-cc0075d64047,GIF,studying,interested,2021-04-30 21:37:46,positive,30.0
841403fd-321b-4118-90b3-cc0075d64047,GIF,studying,peeking,2021-02-01 14:59:33,neutral,35.0
841403fd-321b-4118-90b3-cc0075d64047,GIF,studying,intrigued,2021-05-20 02:09:13,positive,45.0
841403fd-321b-4118-90b3-cc0075d64047,GIF,studying,cherish,2021-02-20 12:00:00,positive,70.0
841403fd-321b-4118-90b3-cc0075d64047,GIF,studying,disgust,2020-09-27 06:26:14,negative,0.0
841403fd-321b-4118-90b3-cc0075d64047,GIF,studying,cherish,2021-04-06 06:04:25,positive,70.0
841403fd-321b-4118-90b3-cc0075d64047,GIF,studying,heart,2021-03-13 13:30:01,positive,60.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,peeking,2020-12-22 00:27:26,neutral,35.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,heart,2020-10-14 12:52:43,positive,60.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,interested,2020-10-13 20:30:41,positive,30.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,intrigued,2021-04-29 16:31:33,positive,45.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,want,2021-04-24 14:14:19,positive,70.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,dislike,2021-02-04 15:25:36,negative,10.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,intrigued,2020-07-21 18:24:10,positive,45.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,cherish,2020-11-28 01:34:24,positive,70.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,scared,2021-01-26 14:46:20,negative,15.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,dislike,2020-11-30 20:01:11,negative,10.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,scared,2020-09-28 20:38:12,negative,15.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,scared,2021-05-24 03:11:27,negative,15.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,cherish,2020-11-07 06:47:16,positive,70.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,intrigued,2020-07-26 00:07:20,positive,45.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,disgust,2021-03-11 08:12:54,negative,0.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,love,2021-02-16 18:30:16,positive,65.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,indifferent,2021-04-09 09:55:06,neutral,20.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,indifferent,2021-05-11 08:06:27,neutral,20.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,interested,2021-03-01 00:43:39,positive,30.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,super love,2020-08-31 15:49:04,positive,75.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,cherish,2020-07-22 08:55:39,positive,70.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,interested,2020-09-28 21:47:12,positive,30.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,dislike,2020-10-06 00:15:48,negative,10.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,intrigued,2021-03-30 04:58:21,positive,45.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,heart,2020-12-29 00:12:50,positive,60.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,super love,2020-11-29 15:12:44,positive,75.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,worried,2021-02-06 19:30:12,negative,12.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,disgust,2020-06-23 18:41:19,negative,0.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,dislike,2020-11-28 21:32:54,negative,10.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,indifferent,2020-07-09 02:57:54,neutral,20.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,scared,2021-05-22 09:30:29,negative,15.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,scared,2020-11-15 11:56:31,negative,15.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,like,2021-02-02 19:43:04,positive,50.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,want,2021-04-10 09:59:43,positive,70.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,want,2020-07-20 05:58:15,positive,70.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,super love,2020-09-03 09:24:49,positive,75.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,cherish,2021-02-18 13:56:55,positive,70.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,heart,2020-12-20 01:08:51,positive,60.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,super love,2021-02-18 16:19:08,positive,75.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,super love,2021-01-25 03:22:16,positive,75.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,intrigued,2021-01-11 06:20:54,positive,45.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,adore,2020-10-06 23:09:28,positive,72.0
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,want,2020-07-10 03:28:14,positive,70.0
2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,like,2020-10-27 08:50:27,positive,50.0
2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,love,2020-06-27 21:44:35,positive,65.0
2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,scared,2020-09-11 20:32:35,negative,15.0
2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,peeking,2021-06-15 18:21:02,neutral,35.0
2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,dislike,2020-09-15 22:46:54,negative,10.0
2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,worried,2020-08-19 07:02:49,negative,12.0
2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,indifferent,2021-02-26 17:18:54,neutral,20.0
2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,super love,2020-11-05 07:59:28,positive,75.0
2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,super love,2020-12-18 17:17:55,positive,75.0
2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,worried,2021-02-22 03:12:50,negative,12.0
2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,cherish,2021-01-24 19:30:48,positive,70.0
2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,dislike,2020-10-02 00:17:05,negative,10.0
2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,indifferent,2020-10-24 05:23:12,neutral,20.0
2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,intrigued,2020-08-17 11:35:29,positive,45.0
2d0926be-9a29-4e6c-b342-815c70172214,GIF,animals,indifferent,2020-11-08 22:18:32,neutral,20.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,hate,2020-10-12 11:41:20,negative,5.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,super love,2020-11-20 13:51:53,positive,75.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,indifferent,2020-11-24 14:36:12,neutral,20.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,intrigued,2020-07-26 02:14:23,positive,45.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,adore,2020-10-07 22:28:22,positive,72.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,cherish,2020-11-09 14:28:52,positive,70.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,dislike,2021-05-13 06:25:28,negative,10.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,cherish,2020-07-05 18:07:00,positive,70.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,scared,2021-01-07 08:21:48,negative,15.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,worried,2020-08-13 14:26:03,negative,12.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,scared,2021-02-26 00:23:24,negative,15.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,want,2020-06-26 03:29:10,positive,70.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,cherish,2020-12-17 17:32:20,positive,70.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,heart,2021-02-28 13:10:52,positive,60.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,heart,2020-10-30 04:08:31,positive,60.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,super love,2020-07-22 22:20:31,positive,75.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,worried,2020-07-28 16:49:22,negative,12.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,hate,2020-08-21 13:45:50,negative,5.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,hate,2021-06-04 01:54:21,negative,5.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,peeking,2020-06-29 11:08:49,neutral,35.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,indifferent,2020-12-16 08:32:00,neutral,20.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,adore,2021-03-07 23:08:14,positive,72.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,worried,2021-06-08 06:43:35,negative,12.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,worried,2021-05-04 07:24:06,negative,12.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,interested,2021-03-26 03:11:12,positive,30.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,worried,2020-12-16 11:05:59,negative,12.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,disgust,2020-12-29 08:39:57,negative,0.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,cherish,2020-08-14 13:03:12,positive,70.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,want,2021-02-11 06:26:32,positive,70.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,interested,2020-10-31 03:25:33,positive,30.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,worried,2020-10-04 02:30:20,negative,12.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,indifferent,2020-07-25 10:32:44,neutral,20.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,like,2020-08-02 10:49:24,positive,50.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,super love,2020-08-26 17:24:16,positive,75.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,worried,2021-02-10 21:50:37,negative,12.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,intrigued,2021-01-31 11:32:03,positive,45.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,disgust,2021-04-27 00:46:44,negative,0.0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,photo,science,indifferent,2020-06-27 07:23:14,neutral,20.0
